Time,EventCode,EventType,Type,ComputerName,LogName,RecordNumber
"2017-01-10T00:53:39.000-0400",17,1,Error,HOST0167,System,950197433
"2017-01-10T01:48:41.000-0400",539,16,FailureAudit,"BUSDEV-003",Security,430359684
"2017-01-10T01:48:41.000-0400",7036,4,Information,HOST0167,System,738082389
"2017-01-10T01:48:42.000-0400",7036,4,Information,HOST0167,System,138409186
"2017-01-10T01:49:37.000-0400",35,4,Information,HOST0201,System,712077619
"2017-01-10T01:49:37.000-0400",540,8,SuccessAudit,"BUSDEV-008",Security,936965803
"2017-01-10T01:49:38.000-0400",26,4,Information,HOST0167,System,139810502
"2017-01-10T01:49:38.000-0400",35,4,Information,HOST0201,System,4450064
"2017-01-10T01:49:38.000-0400",628,8,SuccessAudit,"BUSDEV-008",Security,617231322
"2017-01-10T01:49:40.000-0400",29,1,Error,HOST0167,System,604044184
"2017-01-10T01:49:40.000-0400",628,8,SuccessAudit,"BUSDEV-002",Security,452621953
"2017-01-10T01:49:41.000-0400",552,8,SuccessAudit,"BUSDEV-006",Security,51864825
"2017-01-10T01:49:42.000-0400",4739,0,Information,"BUSDEV-003",Security,235419513
"2017-01-10T01:49:42.000-0400",642,8,SuccessAudit,"BUSDEV-005",Security,54826125
"2017-01-10T01:49:42.000-0400",529,16,FailureAudit,"BUSDEV-001",Security,798198604
"2017-01-10T01:49:42.000-0400",7036,4,Information,HOST0167,System,539742140
"2017-01-10T01:50:37.000-0400",40961,2,Warning,HOST0201,System,530989544
"2017-01-10T01:50:37.000-0400",17,1,Error,HOST0167,System,851356624
"2017-01-10T01:50:38.000-0400",4688,0,Information,"BUSDEV-004",Security,484369041
"2017-01-10T01:50:38.000-0400",540,8,SuccessAudit,"BUSDEV-004",Security,79060940
"2017-01-10T01:50:39.000-0400",40961,2,Warning,HOST0201,System,914726121
"2017-01-10T01:50:39.000-0400",17,1,Error,HOST0167,System,585284983
"2017-01-10T01:50:39.000-0400",29,1,Error,HOST0167,System,108995422
"2017-01-10T01:50:40.000-0400",628,8,SuccessAudit,"BUSDEV-006",Security,32567675
"2017-01-10T01:50:41.000-0400",40961,2,Warning,HOST0201,System,527711662
"2017-01-10T01:50:42.000-0400",29,1,Error,HOST0167,System,773102904
"2017-01-10T01:50:42.000-0400",537,16,FailureAudit,"BUSDEV-001",Security,122659950
"2017-01-10T01:51:37.000-0400",17,1,Error,HOST0167,System,411345168
"2017-01-10T01:51:37.000-0400",40961,2,Warning,HOST0201,System,372795968
"2017-01-10T01:51:37.000-0400",4718,0,Information,"BUSDEV-006",Security,409897610
"2017-01-10T01:51:37.000-0400",7036,4,Information,HOST0167,System,708064690
"2017-01-10T01:51:37.000-0400",26,4,Information,HOST0167,System,201126083
"2017-01-10T01:51:39.000-0400",26,4,Information,HOST0167,System,572270233
"2017-01-10T01:51:40.000-0400",17,1,Error,HOST0167,System,437164997
"2017-01-10T01:51:40.000-0400",4726,0,Information,"BUSDEV-006",Security,484883160
"2017-01-10T01:51:40.000-0400",35,4,Information,HOST0201,System,870850575
"2017-01-10T01:51:40.000-0400",35,4,Information,HOST0201,System,754041751
"2017-01-10T01:51:41.000-0400",4689,0,Information,"BUSDEV-001",Security,41117922
"2017-01-10T01:51:41.000-0400",17,1,Error,HOST0167,System,78292300
"2017-01-10T01:52:37.000-0400",7036,4,Information,HOST0167,System,725612163
"2017-01-10T01:52:37.000-0400",29,1,Error,HOST0167,System,192862092
"2017-01-10T01:52:38.000-0400",26,4,Information,HOST0167,System,381799597
"2017-01-10T01:52:38.000-0400",539,16,FailureAudit,"BUSDEV-004",Security,353075947
"2017-01-10T01:52:38.000-0400",4673,0,Information,"BUSDEV-004",Security,257404799
"2017-01-10T01:52:41.000-0400",40961,2,Warning,HOST0201,System,149010957
"2017-01-10T01:52:42.000-0400",528,8,SuccessAudit,"BUSDEV-003",Security,354273346
"2017-01-10T01:53:37.000-0400",628,8,SuccessAudit,"BUSDEV-005",Security,980541363
"2017-01-10T01:53:37.000-0400",644,8,SuccessAudit,"BUSDEV-006",Security,809257273
"2017-01-10T01:53:38.000-0400",35,4,Information,HOST0201,System,980883659
"2017-01-10T01:53:40.000-0400",26,4,Information,HOST0167,System,685037165
"2017-01-10T02:48:41.000-0400",29,1,Error,HOST0167,System,344394934
"2017-01-10T02:48:42.000-0400",29,1,Error,HOST0167,System,42258669
"2017-01-10T02:49:37.000-0400",40961,2,Warning,HOST0201,System,871237832
"2017-01-10T02:49:37.000-0400",537,16,FailureAudit,"BUSDEV-002",Security,963544701
"2017-01-10T02:49:37.000-0400",35,4,Information,HOST0201,System,430115698
"2017-01-10T02:49:38.000-0400",29,1,Error,HOST0167,System,599657604
"2017-01-10T02:49:38.000-0400",4673,0,Information,"BUSDEV-008",Security,806898470
"2017-01-10T02:49:39.000-0400",7036,4,Information,HOST0167,System,968937303
"2017-01-10T02:49:39.000-0400",26,4,Information,HOST0167,System,126656328
"2017-01-10T02:49:40.000-0400",29,1,Error,HOST0167,System,673548194
"2017-01-10T02:49:40.000-0400",35,4,Information,HOST0201,System,413955292
"2017-01-10T02:49:41.000-0400",4717,0,Information,"BUSDEV-004",Security,190110877
"2017-01-10T02:49:41.000-0400",26,4,Information,HOST0167,System,832681736
"2017-01-10T02:49:42.000-0400",17,1,Error,HOST0167,System,966516144
"2017-01-10T02:50:37.000-0400",7036,4,Information,HOST0167,System,886760348
"2017-01-10T02:50:37.000-0400",4718,0,Information,"BUSDEV-002",Security,725221032
"2017-01-10T02:50:37.000-0400",7036,4,Information,HOST0167,System,555502717
"2017-01-10T02:50:39.000-0400",540,8,SuccessAudit,"BUSDEV-005",Security,526211519
"2017-01-10T02:50:40.000-0400",17,1,Error,HOST0167,System,857519182
"2017-01-10T02:50:41.000-0400",40961,2,Warning,HOST0201,System,948468881
"2017-01-10T02:50:41.000-0400",26,4,Information,HOST0167,System,233049972
"2017-01-10T02:51:37.000-0400",4726,0,Information,"BUSDEV-005",Security,11978161
"2017-01-10T02:51:37.000-0400",40961,2,Warning,HOST0201,System,251271510
"2017-01-10T02:51:38.000-0400",29,1,Error,HOST0167,System,252732682
"2017-01-10T02:51:38.000-0400",17,1,Error,HOST0167,System,198832854
"2017-01-10T02:51:38.000-0400",35,4,Information,HOST0201,System,923117432
"2017-01-10T02:51:40.000-0400",4689,0,Information,"BUSDEV-001",Security,261637813
"2017-01-10T02:51:41.000-0400",7036,4,Information,HOST0167,System,935929322
"2017-01-10T02:51:42.000-0400",4673,0,Information,"BUSDEV-004",Security,447883441
"2017-01-10T02:52:37.000-0400",17,1,Error,HOST0167,System,93536806
"2017-01-10T02:52:37.000-0400",29,1,Error,HOST0167,System,719613816
"2017-01-10T02:52:38.000-0400",26,4,Information,HOST0167,System,371481372
"2017-01-10T02:52:38.000-0400",537,16,FailureAudit,"BUSDEV-004",Security,296135130
"2017-01-10T02:52:39.000-0400",4739,0,Information,"BUSDEV-008",Security,666895156
"2017-01-10T02:52:39.000-0400",35,4,Information,HOST0201,System,199298662
"2017-01-10T02:52:40.000-0400",17,1,Error,HOST0167,System,825989194
"2017-01-10T02:52:40.000-0400",40961,2,Warning,HOST0201,System,480885455
"2017-01-10T02:52:40.000-0400",552,8,SuccessAudit,"BUSDEV-001",Security,90584077
"2017-01-10T02:53:37.000-0400",4743,0,Information,"BUSDEV-005",Security,525279453
"2017-01-10T02:53:37.000-0400",7036,4,Information,HOST0167,System,682837883
"2017-01-10T02:53:38.000-0400",35,4,Information,HOST0201,System,648644921
"2017-01-10T02:53:39.000-0400",40961,2,Warning,HOST0201,System,549699348
"2017-01-10T02:53:40.000-0400",4673,0,Information,"BUSDEV-003",Security,490214591
"2017-01-10T02:53:41.000-0400",552,8,SuccessAudit,"BUSDEV-008",Security,188130667
"2017-01-10T03:48:42.000-0400",4739,0,Information,"BUSDEV-002",Security,405826252
"2017-01-10T03:49:37.000-0400",7036,4,Information,HOST0167,System,472778866
"2017-01-10T03:49:37.000-0400",17,1,Error,HOST0167,System,998497565
"2017-01-10T03:49:37.000-0400",19,4,Information,"BUSDEV-006",System,812854233
"2017-01-10T03:49:38.000-0400",35,4,Information,HOST0201,System,330483265
"2017-01-10T03:49:38.000-0400",29,1,Error,HOST0167,System,467819455
"2017-01-10T03:49:38.000-0400",26,4,Information,HOST0167,System,428183992
"2017-01-10T03:49:38.000-0400",4718,0,Information,"BUSDEV-003",Security,42240656
"2017-01-10T03:49:39.000-0400",35,4,Information,HOST0201,System,544632518
"2017-01-10T03:49:40.000-0400",4739,0,Information,"BUSDEV-008",Security,460686921
"2017-01-10T03:49:40.000-0400",4717,0,Information,"BUSDEV-002",Security,87203191
"2017-01-10T03:49:40.000-0400",35,4,Information,HOST0201,System,303820584
"2017-01-10T03:49:40.000-0400",40961,2,Warning,HOST0201,System,473060989
"2017-01-10T03:49:41.000-0400",35,4,Information,HOST0201,System,260815349
"2017-01-10T03:49:42.000-0400",29,1,Error,HOST0167,System,751658856
"2017-01-10T03:49:42.000-0400",4672,0,Information,"BUSDEV-003",Security,808741076
"2017-01-10T03:49:42.000-0400",17,1,Error,HOST0167,System,185431891
"2017-01-10T03:49:42.000-0400",4743,0,Information,"BUSDEV-004",Security,121529419
"2017-01-10T03:50:37.000-0400",40961,2,Warning,HOST0201,System,989197859
"2017-01-10T03:50:37.000-0400",628,8,SuccessAudit,"BUSDEV-003",Security,813545263
"2017-01-10T03:50:37.000-0400",4717,0,Information,"BUSDEV-003",Security,359427209
"2017-01-10T03:50:37.000-0400",7036,4,Information,HOST0167,System,821463895
"2017-01-10T03:50:38.000-0400",528,8,SuccessAudit,"BUSDEV-008",Security,562628676
"2017-01-10T03:50:38.000-0400",26,4,Information,HOST0167,System,833197064
"2017-01-10T03:50:41.000-0400",17,1,Error,HOST0167,System,987345439
"2017-01-10T03:50:42.000-0400",17,1,Error,HOST0167,System,369291382
"2017-01-10T03:50:42.000-0400",26,4,Information,HOST0167,System,701380242
"2017-01-10T03:50:42.000-0400",540,8,SuccessAudit,"BUSDEV-004",Security,178777107
"2017-01-10T03:51:37.000-0400",7036,4,Information,HOST0167,System,721980998
"2017-01-10T03:51:38.000-0400",40961,2,Warning,HOST0201,System,382952198
"2017-01-10T03:51:40.000-0400",29,1,Error,HOST0167,System,930420040
"2017-01-10T03:51:41.000-0400",40961,2,Warning,HOST0201,System,18882931
"2017-01-10T03:51:42.000-0400",29,1,Error,HOST0167,System,726619461
"2017-01-10T03:51:42.000-0400",26,4,Information,HOST0167,System,916174265
"2017-01-10T03:52:37.000-0400",4688,0,Information,"BUSDEV-008",Security,80248905
"2017-01-10T03:52:37.000-0400",7036,4,Information,HOST0167,System,828557566
"2017-01-10T03:52:38.000-0400",17,1,Error,HOST0167,System,360159148
"2017-01-10T03:52:40.000-0400",26,4,Information,HOST0167,System,156773810
"2017-01-10T03:52:41.000-0400",40961,2,Warning,HOST0201,System,208162225
"2017-01-10T03:53:38.000-0400",7036,4,Information,HOST0167,System,365420709
"2017-01-10T03:53:39.000-0400",528,8,SuccessAudit,"BUSDEV-005",Security,353384166
"2017-01-10T03:53:40.000-0400",29,1,Error,HOST0167,System,273236331
"2017-01-10T03:53:40.000-0400",642,8,SuccessAudit,"BUSDEV-007",Security,905727112
"2017-01-10T03:53:40.000-0400",4717,0,Information,"BUSDEV-006",Security,683783145
"2017-01-10T03:53:41.000-0400",624,8,SuccessAudit,"BUSDEV-008",Security,779869867
"2017-01-10T04:49:37.000-0400",35,4,Information,HOST0201,System,733811866
"2017-01-10T04:49:38.000-0400",17,1,Error,HOST0167,System,237154457
"2017-01-10T04:49:39.000-0400",642,8,SuccessAudit,"BUSDEV-002",Security,814370276
"2017-01-10T04:49:40.000-0400",7036,4,Information,HOST0167,System,335947177
"2017-01-10T04:49:40.000-0400",26,4,Information,HOST0167,System,748418010
"2017-01-10T04:49:42.000-0400",17,1,Error,HOST0167,System,725373575
"2017-01-10T04:49:42.000-0400",552,8,SuccessAudit,"BUSDEV-006",Security,260870839
"2017-01-10T04:50:37.000-0400",40961,2,Warning,HOST0201,System,325003414
"2017-01-10T04:50:39.000-0400",552,8,SuccessAudit,"BUSDEV-008",Security,576934738
"2017-01-10T04:50:39.000-0400",40961,2,Warning,HOST0201,System,857533477
"2017-01-10T04:50:39.000-0400",644,8,SuccessAudit,"BUSDEV-008",Security,339911486
"2017-01-10T04:50:41.000-0400",529,16,FailureAudit,"BUSDEV-005",Security,431623436
"2017-01-10T04:50:41.000-0400",35,4,Information,HOST0201,System,269986867
"2017-01-10T04:50:42.000-0400",17,1,Error,HOST0167,System,265360483
"2017-01-10T04:51:37.000-0400",540,8,SuccessAudit,"BUSDEV-008",Security,801116613
"2017-01-10T04:51:37.000-0400",26,4,Information,HOST0167,System,334247830
"2017-01-10T04:51:38.000-0400",4739,0,Information,"BUSDEV-006",Security,302425019
"2017-01-10T04:51:38.000-0400",7036,4,Information,HOST0167,System,242195645
"2017-01-10T04:51:38.000-0400",4673,0,Information,"BUSDEV-004",Security,447277869
"2017-01-10T04:51:39.000-0400",40961,2,Warning,HOST0201,System,581360108
"2017-01-10T04:51:40.000-0400",26,4,Information,HOST0167,System,742328621
"2017-01-10T04:51:41.000-0400",528,8,SuccessAudit,"BUSDEV-006",Security,723810766
"2017-01-10T04:51:42.000-0400",29,1,Error,HOST0167,System,197977204
"2017-01-10T04:51:42.000-0400",35,4,Information,HOST0201,System,422345699
"2017-01-10T04:51:42.000-0400",7036,4,Information,HOST0167,System,714148201
"2017-01-10T04:51:42.000-0400",539,16,FailureAudit,"BUSDEV-003",Security,744503433
"2017-01-10T04:52:37.000-0400",29,1,Error,HOST0167,System,965914902
"2017-01-10T04:52:37.000-0400",26,4,Information,HOST0167,System,990481715
"2017-01-10T04:52:37.000-0400",17,1,Error,HOST0167,System,313645350
"2017-01-10T04:52:37.000-0400",4743,0,Information,"BUSDEV-005",Security,823116615
"2017-01-10T04:52:37.000-0400",17,1,Error,HOST0167,System,890920198
"2017-01-10T04:52:38.000-0400",7036,4,Information,HOST0167,System,696681501
"2017-01-10T04:52:40.000-0400",4689,0,Information,"BUSDEV-006",Security,525269212
"2017-01-10T04:52:40.000-0400",4717,0,Information,"BUSDEV-008",Security,129921997
"2017-01-10T04:52:40.000-0400",4726,0,Information,"BUSDEV-006",Security,697056041
"2017-01-10T04:52:42.000-0400",35,4,Information,HOST0201,System,398082720
"2017-01-10T04:52:42.000-0400",40961,2,Warning,HOST0201,System,654047088
"2017-01-10T04:52:42.000-0400",4743,0,Information,"BUSDEV-002",Security,431249614
"2017-01-10T04:52:42.000-0400",26,4,Information,HOST0167,System,730819145
"2017-01-10T04:53:37.000-0400",40961,2,Warning,HOST0201,System,251861579
"2017-01-10T04:53:37.000-0400",35,4,Information,HOST0201,System,19389799
"2017-01-10T04:53:38.000-0400",7036,4,Information,HOST0167,System,402292543
"2017-01-10T04:53:38.000-0400",4672,0,Information,"BUSDEV-008",Security,17241375
"2017-01-10T04:53:38.000-0400",4689,0,Information,"BUSDEV-004",Security,498219878
"2017-01-10T04:53:39.000-0400",35,4,Information,HOST0201,System,964573280
"2017-01-10T04:53:42.000-0400",29,1,Error,HOST0167,System,522709431
"2017-01-10T04:53:42.000-0400",644,8,SuccessAudit,"BUSDEV-002",Security,820427725
"2017-01-10T04:53:42.000-0400",29,1,Error,HOST0167,System,946031709
"2017-01-10T05:49:37.000-0400",29,1,Error,HOST0167,System,95046616
"2017-01-10T05:49:39.000-0400",26,4,Information,HOST0167,System,280852886
"2017-01-10T05:49:40.000-0400",4717,0,Information,"BUSDEV-003",Security,994612014
"2017-01-10T05:49:40.000-0400",4718,0,Information,"BUSDEV-008",Security,899429072
"2017-01-10T05:49:41.000-0400",7036,4,Information,HOST0167,System,522758918
"2017-01-10T05:50:37.000-0400",35,4,Information,HOST0201,System,723664190
"2017-01-10T05:50:37.000-0400",7036,4,Information,HOST0167,System,944597082
"2017-01-10T05:50:37.000-0400",4743,0,Information,"BUSDEV-006",Security,281869104
"2017-01-10T05:50:37.000-0400",29,1,Error,HOST0167,System,137322432
"2017-01-10T05:50:37.000-0400",29,1,Error,HOST0167,System,361976476
"2017-01-10T05:50:38.000-0400",7036,4,Information,HOST0167,System,667960127
"2017-01-10T05:50:38.000-0400",529,16,FailureAudit,"BUSDEV-006",Security,754344947
"2017-01-10T05:50:38.000-0400",40961,2,Warning,HOST0201,System,809387301
"2017-01-10T05:50:39.000-0400",4688,0,Information,"BUSDEV-003",Security,950477402
"2017-01-10T05:50:39.000-0400",40961,2,Warning,HOST0201,System,90790236
"2017-01-10T05:50:40.000-0400",528,8,SuccessAudit,"BUSDEV-006",Security,58351100
"2017-01-10T05:50:41.000-0400",29,1,Error,HOST0167,System,458092345
"2017-01-10T05:50:42.000-0400",4688,0,Information,"BUSDEV-007",Security,41608808
"2017-01-10T05:50:42.000-0400",26,4,Information,HOST0167,System,835859428
"2017-01-10T05:51:37.000-0400",29,1,Error,HOST0167,System,885187886
"2017-01-10T05:51:38.000-0400",4673,0,Information,"BUSDEV-003",Security,998916783
"2017-01-10T05:51:38.000-0400",35,4,Information,HOST0201,System,50352458
"2017-01-10T05:51:38.000-0400",35,4,Information,HOST0201,System,802227343
"2017-01-10T05:51:39.000-0400",644,8,SuccessAudit,"BUSDEV-002",Security,824959561
"2017-01-10T05:51:39.000-0400",26,4,Information,HOST0167,System,228054582
"2017-01-10T05:51:39.000-0400",17,1,Error,HOST0167,System,619477158
"2017-01-10T05:51:39.000-0400",4689,0,Information,"BUSDEV-002",Security,759115221
"2017-01-10T05:51:40.000-0400",17,1,Error,HOST0167,System,613140682
"2017-01-10T05:51:41.000-0400",26,4,Information,HOST0167,System,741749640
"2017-01-10T05:51:41.000-0400",17,1,Error,HOST0167,System,576353326
"2017-01-10T05:51:41.000-0400",29,1,Error,HOST0167,System,549932377
"2017-01-10T05:52:37.000-0400",19,4,Information,"BUSDEV-007",System,945996794
"2017-01-10T05:52:38.000-0400",7036,4,Information,HOST0167,System,833740591
"2017-01-10T05:52:38.000-0400",644,8,SuccessAudit,"BUSDEV-003",Security,604465802
"2017-01-10T05:52:39.000-0400",35,4,Information,HOST0201,System,460638352
"2017-01-10T05:52:40.000-0400",40961,2,Warning,HOST0201,System,300102571
"2017-01-10T05:52:42.000-0400",40961,2,Warning,HOST0201,System,566734590
"2017-01-10T05:52:42.000-0400",17,1,Error,HOST0167,System,28894032
"2017-01-10T05:53:37.000-0400",35,4,Information,HOST0201,System,913065444
"2017-01-10T05:53:38.000-0400",17,1,Error,HOST0167,System,539490641
"2017-01-10T05:53:39.000-0400",40961,2,Warning,HOST0201,System,808246547
"2017-01-10T05:53:39.000-0400",7036,4,Information,HOST0167,System,950382851
"2017-01-10T05:53:39.000-0400",540,8,SuccessAudit,"BUSDEV-007",Security,194377119
"2017-01-10T05:53:39.000-0400",644,8,SuccessAudit,"BUSDEV-001",Security,284784928
"2017-01-10T05:53:40.000-0400",4717,0,Information,"BUSDEV-005",Security,617183567
"2017-01-10T05:53:40.000-0400",26,4,Information,HOST0167,System,799817493
"2017-01-10T05:53:40.000-0400",40961,2,Warning,HOST0201,System,605966615
"2017-01-10T05:53:41.000-0400",628,8,SuccessAudit,"BUSDEV-005",Security,99122755
"2017-01-10T05:53:42.000-0400",17,1,Error,HOST0167,System,791533098
"2017-01-10T05:53:42.000-0400",552,8,SuccessAudit,"BUSDEV-004",Security,998073627
"2017-01-10T06:49:38.000-0400",552,8,SuccessAudit,"BUSDEV-002",Security,943497859
"2017-01-10T06:49:39.000-0400",644,8,SuccessAudit,"BUSDEV-002",Security,537524510
"2017-01-10T06:49:39.000-0400",4673,0,Information,"BUSDEV-007",Security,63622714
"2017-01-10T06:49:39.000-0400",7036,4,Information,HOST0167,System,190236391
"2017-01-10T06:49:39.000-0400",26,4,Information,HOST0167,System,494638807
"2017-01-10T06:49:40.000-0400",4726,0,Information,"BUSDEV-007",Security,180573300
"2017-01-10T06:49:40.000-0400",26,4,Information,HOST0167,System,608553994
"2017-01-10T06:49:41.000-0400",4743,0,Information,"BUSDEV-007",Security,276501126
"2017-01-10T06:49:42.000-0400",7036,4,Information,HOST0167,System,652201229
"2017-01-10T06:49:42.000-0400",17,1,Error,HOST0167,System,313744377
"2017-01-10T06:50:37.000-0400",40961,2,Warning,HOST0201,System,515672752
"2017-01-10T06:50:38.000-0400",26,4,Information,HOST0167,System,568126230
"2017-01-10T06:50:38.000-0400",4688,0,Information,"BUSDEV-007",Security,636006613
"2017-01-10T06:50:40.000-0400",17,1,Error,HOST0167,System,582522349
"2017-01-10T06:50:42.000-0400",26,4,Information,HOST0167,System,313430288
"2017-01-10T06:51:37.000-0400",552,8,SuccessAudit,"BUSDEV-006",Security,546837196
"2017-01-10T06:51:37.000-0400",7036,4,Information,HOST0167,System,692697131
"2017-01-10T06:51:39.000-0400",540,8,SuccessAudit,"BUSDEV-007",Security,275669004
"2017-01-10T06:51:40.000-0400",40961,2,Warning,HOST0201,System,606434940
"2017-01-10T06:51:40.000-0400",7036,4,Information,HOST0167,System,610975175
"2017-01-10T06:51:40.000-0400",4717,0,Information,"BUSDEV-007",Security,284936179
"2017-01-10T06:51:41.000-0400",4743,0,Information,"BUSDEV-007",Security,106646553
"2017-01-10T06:51:42.000-0400",40961,2,Warning,HOST0201,System,574426770
"2017-01-10T06:52:37.000-0400",35,4,Information,HOST0201,System,822946983
"2017-01-10T06:52:37.000-0400",35,4,Information,HOST0201,System,536664252
"2017-01-10T06:52:37.000-0400",17,1,Error,HOST0167,System,623027263
"2017-01-10T06:52:38.000-0400",528,8,SuccessAudit,"BUSDEV-002",Security,126497945
"2017-01-10T06:52:38.000-0400",29,1,Error,HOST0167,System,920162588
"2017-01-10T06:52:39.000-0400",29,1,Error,HOST0167,System,983026366
"2017-01-10T06:52:40.000-0400",17,1,Error,HOST0167,System,239380381
"2017-01-10T06:52:40.000-0400",29,1,Error,HOST0167,System,30694994
"2017-01-10T06:52:41.000-0400",540,8,SuccessAudit,"BUSDEV-002",Security,938778353
"2017-01-10T06:52:41.000-0400",26,4,Information,HOST0167,System,901732776
"2017-01-10T06:52:42.000-0400",40961,2,Warning,HOST0201,System,502274906
"2017-01-10T06:53:37.000-0400",7036,4,Information,HOST0167,System,805766612
"2017-01-10T06:53:37.000-0400",40961,2,Warning,HOST0201,System,728535555
"2017-01-10T06:53:37.000-0400",29,1,Error,HOST0167,System,351091243
"2017-01-10T06:53:39.000-0400",7036,4,Information,HOST0167,System,670627226
"2017-01-10T06:53:40.000-0400",29,1,Error,HOST0167,System,320543985
"2017-01-10T06:53:41.000-0400",26,4,Information,HOST0167,System,962373450
"2017-01-10T06:53:41.000-0400",17,1,Error,HOST0167,System,598596665
"2017-01-10T06:53:41.000-0400",35,4,Information,HOST0201,System,176826598
"2017-01-10T06:53:41.000-0400",35,4,Information,HOST0201,System,357455565
"2017-01-10T06:53:42.000-0400",4672,0,Information,"BUSDEV-005",Security,227921621
"2017-01-10T06:53:42.000-0400",40961,2,Warning,HOST0201,System,604300942
"2017-01-10T06:54:37.000-0400",35,4,Information,HOST0201,System,424996867
"2017-01-10T06:54:37.000-0400",628,8,SuccessAudit,"BUSDEV-008",Security,565400339
"2017-01-10T07:49:38.000-0400",528,8,SuccessAudit,"BUSDEV-004",Security,145462864
"2017-01-10T07:49:39.000-0400",7036,4,Information,HOST0167,System,619872034
"2017-01-10T07:49:39.000-0400",4673,0,Information,"BUSDEV-003",Security,921386872
"2017-01-10T07:49:40.000-0400",40961,2,Warning,HOST0201,System,795617224
"2017-01-10T07:49:41.000-0400",26,4,Information,HOST0167,System,519955515
"2017-01-10T07:49:41.000-0400",29,1,Error,HOST0167,System,119512771
"2017-01-10T07:49:41.000-0400",4673,0,Information,"BUSDEV-002",Security,323559230
"2017-01-10T07:49:41.000-0400",4672,0,Information,"BUSDEV-003",Security,869813237
"2017-01-10T07:49:42.000-0400",539,16,FailureAudit,"BUSDEV-008",Security,679557755
"2017-01-10T07:49:42.000-0400",7036,4,Information,HOST0167,System,47796158
"2017-01-10T07:50:37.000-0400",40961,2,Warning,HOST0201,System,947449809
"2017-01-10T07:50:37.000-0400",4717,0,Information,"BUSDEV-002",Security,911320758
"2017-01-10T07:50:38.000-0400",40961,2,Warning,HOST0201,System,139764278
"2017-01-10T07:50:38.000-0400",4689,0,Information,"BUSDEV-005",Security,241469961
"2017-01-10T07:50:38.000-0400",644,8,SuccessAudit,"BUSDEV-004",Security,256184113
"2017-01-10T07:50:38.000-0400",35,4,Information,HOST0201,System,454779333
"2017-01-10T07:50:41.000-0400",17,1,Error,HOST0167,System,191827728
"2017-01-10T07:50:42.000-0400",19,4,Information,"BUSDEV-002",System,268885606
"2017-01-10T07:50:42.000-0400",7036,4,Information,HOST0167,System,837713210
"2017-01-10T07:51:38.000-0400",29,1,Error,HOST0167,System,376637896
"2017-01-10T07:51:38.000-0400",35,4,Information,HOST0201,System,833335032
"2017-01-10T07:51:39.000-0400",40961,2,Warning,HOST0201,System,908404511
"2017-01-10T07:51:39.000-0400",17,1,Error,HOST0167,System,40629164
"2017-01-10T07:51:41.000-0400",17,1,Error,HOST0167,System,737946233
"2017-01-10T07:51:41.000-0400",528,8,SuccessAudit,"BUSDEV-002",Security,401945409
"2017-01-10T07:51:42.000-0400",26,4,Information,HOST0167,System,198555776
"2017-01-10T07:51:42.000-0400",7036,4,Information,HOST0167,System,5935383
"2017-01-10T07:52:37.000-0400",29,1,Error,HOST0167,System,523475412
"2017-01-10T07:52:37.000-0400",35,4,Information,HOST0201,System,113500995
"2017-01-10T07:52:38.000-0400",17,1,Error,HOST0167,System,603021555
"2017-01-10T07:52:41.000-0400",40961,2,Warning,HOST0201,System,858054546
"2017-01-10T07:52:41.000-0400",4717,0,Information,"BUSDEV-001",Security,318400288
"2017-01-10T07:52:42.000-0400",4688,0,Information,"BUSDEV-005",Security,667549746
"2017-01-10T07:52:42.000-0400",29,1,Error,HOST0167,System,506773642
"2017-01-10T07:53:37.000-0400",4717,0,Information,"BUSDEV-002",Security,87643161
"2017-01-10T07:53:37.000-0400",628,8,SuccessAudit,"BUSDEV-001",Security,590899756
"2017-01-10T07:53:37.000-0400",35,4,Information,HOST0201,System,606918652
"2017-01-10T07:53:37.000-0400",539,16,FailureAudit,"BUSDEV-006",Security,135824075
"2017-01-10T07:53:38.000-0400",4726,0,Information,"BUSDEV-006",Security,434213831
"2017-01-10T07:53:41.000-0400",29,1,Error,HOST0167,System,504567331
"2017-01-10T07:53:42.000-0400",26,4,Information,HOST0167,System,165767665
"2017-01-10T07:54:38.000-0400",26,4,Information,HOST0167,System,660867557
"2017-01-10T08:49:39.000-0400",537,16,FailureAudit,"BUSDEV-004",Security,42254070
"2017-01-10T08:49:39.000-0400",26,4,Information,HOST0167,System,994220886
"2017-01-10T08:49:39.000-0400",4718,0,Information,"BUSDEV-005",Security,971994920
"2017-01-10T08:49:39.000-0400",29,1,Error,HOST0167,System,674389411
"2017-01-10T08:49:40.000-0400",29,1,Error,HOST0167,System,315179849
"2017-01-10T08:49:42.000-0400",40961,2,Warning,HOST0201,System,781883422
"2017-01-10T08:50:37.000-0400",40961,2,Warning,HOST0201,System,652857865
"2017-01-10T08:50:37.000-0400",17,1,Error,HOST0167,System,275246567
"2017-01-10T08:50:39.000-0400",537,16,FailureAudit,"BUSDEV-007",Security,58266075
"2017-01-10T08:50:41.000-0400",35,4,Information,HOST0201,System,27256809
"2017-01-10T08:51:37.000-0400",35,4,Information,HOST0201,System,907159136
"2017-01-10T08:51:38.000-0400",17,1,Error,HOST0167,System,284783213
"2017-01-10T08:51:38.000-0400",17,1,Error,HOST0167,System,600172771
"2017-01-10T08:51:38.000-0400",26,4,Information,HOST0167,System,552268171
