Dec 12 2016 11:49:51 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 00:59:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = iking, IP = 82.108.82.248, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 05:55:10 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = iking, IP = 82.108.82.248, Session disconnected. Session type = IKE, Duration = 4h:55m:49s, Bytes xmt: 10384155, Bytes rcv: 2039213, Reason: Connection Lost
Dec 30 2016 01:40:49 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = msluis, IP = 10.1.10.98, Session disconnected. Session type = SSL, Duration = 8h:7m:28s, Bytes xmt: 14831283, Bytes rcv: 792052, Reason: Connection Lost
Dec 30 2016 02:00:39 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = tcugina, IP = 10.1.10.191, Session disconnected. Session type = IPsec, Duration = 8h:25m:18s, Bytes xmt: 14121564, Bytes rcv: 2629370, Reason: Connection Lost
Dec 30 2016 03:52:24 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = adombrowski, IP = 10.1.10.222, Session disconnected. Session type = IKE, Duration = 8h:51m:3s, Bytes xmt: 23608412, Bytes rcv: 4213461, Reason: Connection Lost
Dec 30 2016 8:26:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yowen, IP = 10.2.10.170, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 9:25:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gfacello, IP = 10.3.10.6, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 9:31:18 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbowser, IP = 10.3.10.22, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 9:58:39 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cmunson, IP = 10.3.10.45, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 11:5:58 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 13:40:15 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewarwick, IP = 10.1.10.69, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 14:1:30 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = arangel, IP = 10.1.10.15, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 14:6:37 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbunch, IP = 10.2.10.82, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 14:11:26 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpercy, IP = 10.1.10.216, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 14:16:17 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jcappelletti, IP = 10.1.10.111, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 14:38:9 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = blu, IP = 10.1.10.252, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 16:4:52 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sscallion, IP = 10.1.10.216, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 17:03:46 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yowen, IP = 10.2.10.170, Session disconnected. Session type = IPsec, Duration = 8h:37m:25s, Bytes xmt: 14992553, Bytes rcv: 2593558, Reason: Connection Lost
Dec 30 2016 16:31:3 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = basselin, IP = 10.1.10.172, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 16:35:31 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bsimmel, IP = 10.1.10.80, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 16:41:51 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cfarrell, IP = 10.1.10.107, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 17:16:56 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cganttchart, IP = 10.1.10.31, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 17:18:20 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sflaemmchen, IP = 10.1.10.201, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 18:24:10 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gfacello, IP = 10.3.10.6, Session disconnected. Session type = IPsec, Duration = 8h:58m:49s, Bytes xmt: 10678764, Bytes rcv: 1448291, Reason: Connection Lost
Dec 30 2016 17:41:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbowser, IP = 10.3.10.22, Session disconnected. Session type = IPsec, Duration = 8h:10m:21s, Bytes xmt: 6124076, Bytes rcv: 290308, Reason: Connection Lost
Dec 30 2016 17:59:15 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = moh, IP = 10.1.10.211, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Dec 30 2016 19:56:06 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cmunson, IP = 10.3.10.45, Session disconnected. Session type = IPsec, Duration = 9h:57m:45s, Bytes xmt: 20454418, Bytes rcv: 13471, Reason: Connection Lost
Dec 30 2016 20:59:37 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:54m:16s, Bytes xmt: 20199603, Bytes rcv: 3384951, Reason: Connection Lost
Dec 30 2016 22:54:49 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewarwick, IP = 10.1.10.69, Session disconnected. Session type = IPsec, Duration = 9h:14m:28s, Bytes xmt: 2044251, Bytes rcv: 351947, Reason: Connection Lost
Dec 30 2016 23:06:55 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = arangel, IP = 10.1.10.15, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:5m:34s, Bytes xmt: 23470147, Bytes rcv: 1866838, Reason: Connection Lost
Dec 30 2016 22:54:45 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbunch, IP = 10.2.10.82, Session disconnected. Session type = IKE, Duration = 8h:48m:24s, Bytes xmt: 17625076, Bytes rcv: 833862, Reason: Connection Lost
Dec 30 2016 23:09:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpercy, IP = 10.1.10.216, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:58m:21s, Bytes xmt: 23277698, Bytes rcv: 1456247, Reason: Connection Lost
Dec 30 2016 22:29:41 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jcappelletti, IP = 10.1.10.111, Session disconnected. Session type = IPsec, Duration = 8h:13m:20s, Bytes xmt: 22805484, Bytes rcv: 2514808, Reason: Connection Lost
Dec 30 2016 23:14:03 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = blu, IP = 10.1.10.252, Session disconnected. Session type = SSL, Duration = 8h:35m:42s, Bytes xmt: 2358983, Bytes rcv: 205535, Reason: Connection Lost
Dec 31 2016 00:09:59 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sscallion, IP = 10.1.10.216, Session disconnected. Session type = IPsec, Duration = 8h:5m:38s, Bytes xmt: 4354978, Bytes rcv: 572009, Reason: Connection Lost
Dec 31 2016 01:35:12 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = basselin, IP = 10.1.10.172, Session disconnected. Session type = IKE, Duration = 9h:3m:51s, Bytes xmt: 7668263, Bytes rcv: 1476670, Reason: Connection Lost
Dec 31 2016 02:18:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bsimmel, IP = 10.1.10.80, Session disconnected. Session type = IPsec, Duration = 9h:43m:0s, Bytes xmt: 23132742, Bytes rcv: 1706386, Reason: Connection Lost
Dec 31 2016 02:16:40 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cfarrell, IP = 10.1.10.107, Session disconnected. Session type = IPsec, Duration = 9h:35m:19s, Bytes xmt: 3724416, Bytes rcv: 14789, Reason: Connection Lost
Dec 31 2016 02:30:25 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cganttchart, IP = 10.1.10.31, Session disconnected. Session type = IKE, Duration = 9h:14m:4s, Bytes xmt: 5575768, Bytes rcv: 996475, Reason: Connection Lost
Dec 31 2016 01:50:26 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sflaemmchen, IP = 10.1.10.201, Session disconnected. Session type = IPsec, Duration = 8h:32m:5s, Bytes xmt: 5619482, Bytes rcv: 299374, Reason: Connection Lost
Dec 31 2016 02:45:59 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = moh, IP = 10.1.10.211, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:46m:38s, Bytes xmt: 13800354, Bytes rcv: 921484, Reason: Connection Lost
Jan 02 2017 8:33:4 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbottazzi, IP = 10.3.10.18, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 9:23:58 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yowen, IP = 10.2.10.170, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 11:6:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 11:58:45 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbridgland, IP = 10.2.10.25, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 14:8:40 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = acurry, IP = 10.1.10.246, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 14:19:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rerde, IP = 10.2.10.99, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 14:25:12 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dpiazza, IP = 10.2.10.38, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 14:27:12 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sle, IP = 10.1.10.72, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 14:32:53 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = edutra, IP = 10.2.10.77, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 14:53:52 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dtempesti, IP = 10.1.10.93, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 14:54:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpercy, IP = 10.1.10.216, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 16:8:11 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cfarrell, IP = 10.1.10.107, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 16:23:57 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = moh, IP = 10.1.10.211, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 17:42:44 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbottazzi, IP = 10.3.10.18, Session disconnected. Session type = IPsec, Duration = 9h:9m:23s, Bytes xmt: 2471992, Bytes rcv: 210966, Reason: Connection Lost
Jan 02 2017 16:36:37 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kosullivan, IP = 10.2.10.51, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 16:53:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = showser, IP = 10.1.10.147, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 17:12:3 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = hsham, IP = 10.1.10.231, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 17:13:3 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sflaemmchen, IP = 10.1.10.201, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 17:22:44 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewilliams, IP = 10.1.10.133, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 19:13:57 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yowen, IP = 10.2.10.170, Session disconnected. Session type = IPsec, Duration = 9h:50m:36s, Bytes xmt: 8613906, Bytes rcv: 1379246, Reason: Connection Lost
Jan 02 2017 17:34:45 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gvoronoff, IP = 10.1.10.163, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 17:42:6 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pleuchs, IP = 10.1.10.156, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 17:50:7 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = podessa, IP = 10.1.10.98, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 19:54:05 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session disconnected. Session type = IKE, Duration = 8h:47m:44s, Bytes xmt: 5533426, Bytes rcv: 1089059, Reason: Connection Lost
Jan 02 2017 19:11:30 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpeha, IP = 10.1.10.75, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 02 2017 21:02:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbridgland, IP = 10.2.10.25, Session disconnected. Session type = IKE, Duration = 9h:4m:29s, Bytes xmt: 11470955, Bytes rcv: 1391812, Reason: Connection Lost
Jan 02 2017 23:46:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rerde, IP = 10.2.10.99, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:27m:0s, Bytes xmt: 4931879, Bytes rcv: 890161, Reason: Connection Lost
Jan 03 2017 00:04:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dpiazza, IP = 10.2.10.38, Session disconnected. Session type = IKE, Duration = 9h:39m:0s, Bytes xmt: 5472838, Bytes rcv: 639190, Reason: Connection Lost
Jan 03 2017 00:05:01 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sle, IP = 10.1.10.72, Session disconnected. Session type = IPsec, Duration = 9h:37m:40s, Bytes xmt: 7904116, Bytes rcv: 1138789, Reason: Connection Lost
Jan 02 2017 23:54:59 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = edutra, IP = 10.2.10.77, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:22m:38s, Bytes xmt: 23047619, Bytes rcv: 1965667, Reason: Connection Lost
Jan 03 2017 00:24:01 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dtempesti, IP = 10.1.10.93, Session disconnected. Session type = SSL, Duration = 9h:30m:40s, Bytes xmt: 14395503, Bytes rcv: 2418512, Reason: Connection Lost
Jan 02 2017 23:05:07 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpercy, IP = 10.1.10.216, Session disconnected. Session type = IPsec, Duration = 8h:10m:46s, Bytes xmt: 15513726, Bytes rcv: 274736, Reason: Connection Lost
Jan 02 2017 23:13:32 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = acurry, IP = 10.1.10.246, Session disconnected. Session type = SSL, Duration = 9h:5m:0s, Bytes xmt: 5672201, Bytes rcv: 801039, Reason: Connection Lost
Jan 03 2017 00:56:27 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cfarrell, IP = 10.1.10.107, Session disconnected. Session type = IKE, Duration = 8h:48m:6s, Bytes xmt: 14674717, Bytes rcv: 1640674, Reason: Connection Lost
Jan 03 2017 01:06:01 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = moh, IP = 10.1.10.211, Session disconnected. Session type = IKE, Duration = 8h:42m:40s, Bytes xmt: 9315068, Bytes rcv: 1086516, Reason: Connection Lost
Jan 03 2017 01:18:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kosullivan, IP = 10.2.10.51, Session disconnected. Session type = IPsec, Duration = 8h:42m:0s, Bytes xmt: 5492213, Bytes rcv: 413704, Reason: Connection Lost
Jan 03 2017 01:20:49 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = showser, IP = 10.1.10.147, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:27m:28s, Bytes xmt: 4684346, Bytes rcv: 905125, Reason: Connection Lost
Jan 03 2017 01:53:57 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = hsham, IP = 10.1.10.231, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:41m:36s, Bytes xmt: 18232506, Bytes rcv: 1055512, Reason: Connection Lost
Jan 03 2017 03:01:43 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sflaemmchen, IP = 10.1.10.201, Session disconnected. Session type = SSL, Duration = 9h:48m:22s, Bytes xmt: 19947457, Bytes rcv: 2031589, Reason: Connection Lost
Jan 03 2017 01:50:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewilliams, IP = 10.1.10.133, Session disconnected. Session type = IPsec, Duration = 8h:28m:0s, Bytes xmt: 16237163, Bytes rcv: 3078159, Reason: Connection Lost
Jan 03 2017 01:43:02 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gvoronoff, IP = 10.1.10.163, Session disconnected. Session type = IPsec, Duration = 8h:8m:41s, Bytes xmt: 3466031, Bytes rcv: 483146, Reason: Connection Lost
Jan 03 2017 03:01:04 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pleuchs, IP = 10.1.10.156, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:18m:43s, Bytes xmt: 16173720, Bytes rcv: 521753, Reason: Connection Lost
Jan 03 2017 02:46:28 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = podessa, IP = 10.1.10.98, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:56m:7s, Bytes xmt: 2483538, Bytes rcv: 152352, Reason: Connection Lost
Jan 03 2017 04:40:11 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kpeha, IP = 10.1.10.75, Session disconnected. Session type = SSL, Duration = 9h:28m:50s, Bytes xmt: 19438451, Bytes rcv: 874911, Reason: Connection Lost
Jan 03 2017 9:1:40 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dhale, IP = 10.3.10.241, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 9:28:1 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbowser, IP = 10.3.10.22, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 11:7:16 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = npearce, IP = 10.2.10.70, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 11:24:10 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rjayaraman, IP = 10.3.10.1, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 11:38:17 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = tzielinski, IP = 10.3.10.51, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 13:11:13 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lteng, IP = 10.2.10.44, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 13:59:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewarwick, IP = 10.1.10.69, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 14:58:31 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jcappelletti, IP = 10.1.10.111, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 16:7:5 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bsimmel, IP = 10.1.10.80, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 16:28:18 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fyards, IP = 10.1.10.107, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 16:43:5 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rroberts, IP = 10.1.10.35, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 18:43:58 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = dhale, IP = 10.3.10.241, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:42m:37s, Bytes xmt: 7201574, Bytes rcv: 1307966, Reason: Connection Lost
Jan 03 2017 18:35:39 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gbowser, IP = 10.3.10.22, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:7m:18s, Bytes xmt: 21911473, Bytes rcv: 2176608, Reason: Connection Lost
Jan 03 2017 19:8:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ptoscani, IP = 10.1.10.38, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 20:39:00 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = npearce, IP = 10.2.10.70, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:31m:39s, Bytes xmt: 23236394, Bytes rcv: 2684515, Reason: Connection Lost
Jan 03 2017 20:44:54 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rjayaraman, IP = 10.3.10.1, Session disconnected. Session type = IPsec, Duration = 9h:20m:33s, Bytes xmt: 11504648, Bytes rcv: 1957254, Reason: Connection Lost
Jan 03 2017 21:35:18 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = tzielinski, IP = 10.3.10.51, Session disconnected. Session type = IPsec, Duration = 9h:56m:57s, Bytes xmt: 18736073, Bytes rcv: 265155, Reason: Connection Lost
Jan 03 2017 21:17:33 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lteng, IP = 10.2.10.44, Session disconnected. Session type = IKE, Duration = 8h:6m:12s, Bytes xmt: 16804557, Bytes rcv: 1926483, Reason: Connection Lost
